0,243.125,306.5625,20.6931702344546
1,328.1875,390.9375,16.0511590727418
2,359.1875,417.25,13.9155182744158
3,236.625,309,23.4223300970874
4,257.5625,334.1875,22.9287450907051
5,314,366.25,14.2662116040956
6,213.1875,274.4375,22.3183785014803
7,268.0625,347.3125,22.8180673025013
8,264.25,338.375,21.9061691909863
9,210.0625,299.75,29.9207673060884
10,368.3125,436.75,15.6697195191757
11,194.25,240.4375,19.2097738497531
12,306.125,389.25,21.3551701991008
13,160.125,249,35.6927710843374
14,409.1875,489.4375,16.3963733878176
15,431.4375,495.5625,12.9398410896708
16,291.75,374.625,22.1221221221221
17,267.375,349.125,23.4156820622986
18,347.6875,444.125,21.7140444694624
19,360.8125,442.8125,18.5179957657022
20,361.3125,430.5,16.0714285714286
21,388,472.625,17.905316053954
22,394.9375,492.875,19.8706568602587
23,247.25,333.0625,25.764683805592
24,402.75,497.625,19.0655614167295
25,421.4375,506.375,16.7736361392249
26,520.4375,587.4375,11.4054686668795
27,338.75,423.5625,20.0236092666372
28,418,491.25,14.910941475827
29,281,385.875,27.1784904437966
30,324.125,403.375,19.6467307096374
31,321.4375,410.5625,21.7080225300655
32,272.75,365.0625,25.2867659647321
33,417.1875,500.5625,16.6562617055812
34,317.9375,438,27.4115296803653
35,325.5,404,19.4306930693069
36,495.6875,603.5,17.8645401822701
37,390.875,466.875,16.2784471218206
38,456.5625,549.4375,16.9036514617222
39,354.6875,445,20.2949438202247
40,384.3125,449.25,14.4546466332777
41,269.4375,387.1875,30.4116222760291
42,504.75,614.125,17.8098921229391
43,422.5,508.75,16.953316953317
44,456.9375,557.8125,18.0840336134454
45,422.75,498.875,15.2593335003758
46,497.4375,610.125,18.4695759065765
47,386.1875,485.8125,20.5068827994339
48,458.375,534.5625,14.252309131299
49,432.375,538.1875,19.6608988503077
50,500.875,599.8125,16.4947379389393
51,658.875,793.625,16.9790518191841
52,649.8125,746,12.8937667560322
53,469.625,572.0625,17.9066972577297
54,544.625,642,15.167445482866
55,507.625,608.375,16.5605095541401
56,493.375,609.1875,19.0109777367395
57,498.4375,614.25,18.8542938542939
58,340.1875,439.5,22.5967007963595
59,490.875,617.9375,20.5623546070598
60,440.125,543.6875,19.0481664559145
61,495.4375,596.6875,16.9686812611292
62,450.9375,555.4375,18.8139979745696
63,410.1875,515.5625,20.438841071645
64,378.0625,498.125,24.1028858218319
65,558.125,714.9375,21.9337354663869
66,452.9375,582.5625,22.2508314558524
67,527.8125,655.375,19.4640473011635
68,535.0625,625.0625,14.3985601439856
69,549.9375,663.8125,17.1546935316825
70,377.6875,525,28.0595238095238
71,733.5,869.0625,15.5987055016181
72,544,644.6875,15.6180319922443
73,598.5625,725.4375,17.4894460239511
74,355.4375,488,27.1644467213115
75,675.5,805.6875,16.1585602358234
76,464.5625,573.125,18.9422028353326
77,630.75,755.5,16.5122435473197
78,564.8125,681.4375,17.1145556268917
79,680.125,793.9375,14.3351964102968
80,654.0625,751.0625,12.9150370308729
81,525.8125,618.375,14.9686678795229
82,666.6875,771.75,13.613540654357
83,493.3125,638,22.6782915360502
84,741.875,843.625,12.0610460809009
85,455.875,596.875,23.6230366492147
86,605.625,720.125,15.9000173580976
87,764.75,916.6875,16.5746233040158
88,565.1875,757.75,25.4124051468162
89,586.9375,702.75,16.4799003913198
90,507.125,652.9375,22.3317698860917
91,671.5625,810.0625,17.097446184708
92,608.1875,751.0625,19.0230506782059
93,471.3125,613.875,23.2233760944818
94,504.625,620.9375,18.7317564167086
95,819.3125,958.625,14.5325335767375
96,737.9375,866.3125,14.8185556597648
97,560.4375,682.6875,17.9071683603406
98,631.9375,767.5625,17.66957088185
99,689.8125,825.6875,16.4559836499886
100,656.75,751.625,12.6226509230002
101,775.9375,882.625,12.0875230137374
102,630.4375,733.875,14.0947027763584
103,583.75,726.375,19.6351746687317
104,622.625,757.3125,17.7849302632665
105,668.75,798.375,16.2361045874432
106,604.1875,727.0625,16.9001977134015
107,799.9375,961.8125,16.8302033920333
108,675.4375,800.875,15.662556578742
109,746.25,896.6875,16.7770265560744
110,624.3125,797.1875,21.6856134849079
111,1045.125,1207.8125,13.4695989650712
112,771.75,871,11.3949483352468
113,807.375,959.625,15.8655724892536
114,645.1875,764.125,15.5651889415999
115,731.5,885.0625,17.3504695996045
116,711.6875,829.625,14.21576013259
117,676,787.3125,14.1382868937049
118,732.5,859,14.7264260768335
119,528.375,646.375,18.2556565461226
120,652.5625,784.0625,16.7716221602232
121,504,639.75,21.2192262602579
122,708.8125,889.4375,20.3077787927763
123,793.875,966.5,17.8608380755303
124,731.8125,894.4375,18.1818181818182
125,784.25,961.0625,18.3976068153736
126,881.0625,1038.6875,15.1754016487153
127,847.625,1027.125,17.4759644639163
128,735.4375,907.1875,18.9321391663796
129,903.5,1054.625,14.3297380585516
130,750.5625,945.5,20.6173982020095
131,738.25,897.25,17.7208135971023
132,702.0625,811.625,13.4991529339288
133,905.3125,1042,13.117802303263
134,754.1875,878.8125,14.1810682028305
135,939.9375,1109.625,15.2923284893545
136,830.75,991.5625,16.2180901355184
137,1125.3125,1301.5625,13.5414165666267
138,852.3125,998.75,14.6620775969962
139,739.4375,878.5,15.8295389869095
140,1010.125,1211.5625,16.6262574155275
141,735.625,844.4375,12.885796758197
142,771.1875,926.25,16.7408906882591
143,628.4375,761.9375,17.5211221392831
144,562.6875,690.75,18.5396308360478
145,923.9375,1101.8125,16.1438538771343
146,816.1875,973.8125,16.1863808484693
147,1236,1462.3125,15.4763431209129
148,785.0625,898.25,12.6008906206513
149,890.125,1081,17.6572617946346
150,1003.875,1181.875,15.0608143839239
151,709.4375,856.6875,17.1882979499526
152,893.5,1040.6875,14.1432946970152
153,976.6875,1168.9375,16.4465593755013
154,768.5,887.125,13.3718472594054
155,608.5625,742.625,18.0525164113786
156,1042.8125,1199.75,13.0808501771202
157,989.0625,1165,15.1019313304721
158,1141.9375,1268.125,9.95071463775259
159,996.5625,1148.625,13.2386549134835
160,752.375,891.0625,15.5642842112646
161,969.25,1147.8125,15.5567655867139
162,815.125,943.3125,13.5890810309415
163,747.25,890.625,16.0982456140351
164,1129.4375,1287.8125,12.2979859257462
165,794.25,956.375,16.9520324140635
166,1235.375,1431.125,13.6780504847585
167,1112.9375,1316.6875,15.4744386955903
168,1079.1875,1240.75,13.0213580495668
169,1099.4375,1273.3125,13.6553281303686
170,1326.5,1529.8125,13.2900273726355
171,1029.6875,1166.25,11.7095391211147
172,1202.75,1427.75,15.7590614603397
173,802.0625,950.5625,15.6223288842133
174,1001.3125,1189.6875,15.8339900183872
175,1109.5,1262.6875,12.1318616047122
176,1072.9375,1263.875,15.1073088715261
177,1352.0625,1533.8125,11.8495578827269
178,1218.625,1439,15.3144544822794
179,1340.875,1549.8125,13.4814695326048
180,882.5,1038.875,15.0523402719288
181,807.8125,987,18.1547619047619
182,1063.3125,1256.875,15.4002983590254
183,1456.625,1665.1875,12.5248658184138
184,1148,1327.8125,13.5420098846787
185,1173.8125,1336.1875,12.1521118854951
186,1065.5,1211.625,12.0602496647065
187,1188,1397.25,14.975845410628
188,960.9375,1097,12.4031449407475
189,995.1875,1154.8125,13.8225902473345
190,1207.125,1356.375,11.0035941387891
191,1323.5,1496.125,11.5381401955051
192,1009.75,1135,11.0352422907489
193,1024.25,1222.4375,16.2124853008845
194,1441.4375,1621.125,11.0841236795435
195,1545.4375,1829.3125,15.5181249786464
196,1380.375,1596.25,13.5238841033673
197,1075.75,1245.25,13.6117245533026
198,825.9375,983.375,16.0099148341172
199,1239.125,1405.875,11.8609406952965
200,1127.0625,1338,15.765134529148
201,1352,1588.875,14.9083471009362
202,1407.625,1592.5625,11.6125740748008
203,1286.5,1492.5625,13.8059545245174
204,1373,1589.8125,13.6376144985651
205,1125.9375,1261.1875,10.7240200208137
206,955.3125,1138.1875,16.0672121245401
207,1127,1279.625,11.9273224577513
208,1467.25,1685.0625,12.9260784095545
209,1055.75,1222.625,13.6489111542787
210,1067.875,1239.625,13.8549964707069
211,1503.3125,1743.1875,13.7607113405758
212,873.5,1047.0625,16.5761356175013
213,874.1875,1032.1875,15.3072963972147
214,1240,1418.375,12.5760112805147
215,982.1875,1143.5625,14.1116029950265
216,1044.125,1193.9375,12.5477673663822
217,1418.4375,1579.875,10.2183717066224
218,1437.5625,1654.1875,13.0955529527336
219,1765.125,2003.375,11.892431521807
220,1371.375,1598.5,14.2086330935252
221,1112.25,1269.375,12.3781388478582
222,1209.5625,1365.4375,11.415755023573
223,1310,1505.9375,13.0109981323926
224,872.625,1048.8125,16.7987605029498
225,1095.1875,1265.6875,13.4709397066812
226,975.5,1194.5,18.3340309753035
227,1332.1875,1516.0625,12.1284577647689
228,1114.4375,1294.5,13.9098107377366
229,1147.75,1341.5625,14.446773817843
230,1362.3125,1542.9375,11.7065662089359
231,1178.9375,1372.9375,14.1302863385988
232,1444.875,1641.3125,11.9683180381554
233,1202,1414.1875,15.0041985238874
234,1263.375,1481.375,14.7160577166484
235,1565.6875,1720,8.97165697674419
236,1595.75,1789.6875,10.8363890343985
237,1177.9375,1346.6875,12.5307467396853
238,1571.25,1816.875,13.5190918472652
239,1103.5625,1289.0625,14.390303030303
240,1575.5625,1774.125,11.1921369689283
241,1902.8125,2132.0625,10.752499047284
242,1243.75,1417.6875,12.2691002072036
243,2103,2406.0625,12.5957866846767
244,1093.625,1293.625,15.460430959513
245,1160.3125,1347,13.8595025983667
246,1730.875,1960.0625,11.6928669366411
247,1433.6875,1649.75,13.0966813153508
248,1615.375,1889.75,14.5191162852229
249,1366.875,1546.0625,11.5899260217488
250,1340.125,1570.25,14.6553096640662
251,1042.875,1159,10.0194132873167
252,1422.0625,1623.8125,12.4244640314076
253,1460.5625,1654.875,11.741823400559
254,1340.6875,1552.625,13.6502697045326
255,1143.1875,1311.875,12.8585040495474
256,1341.3125,1539.625,12.8805715677519
257,1726.8125,2011.4375,14.1503278128204
258,1594.75,1851,13.8438681793625
259,1580.5625,1810.75,12.7122739196466
260,1218.1875,1375.125,11.4125988546496
261,1313.8125,1458.9375,9.94730754401748
262,1563.5,1752.4375,10.7814116052641
263,1591,1820,12.5824175824176
264,1397.3125,1565.1875,10.7255520504732
265,1382.75,1548.4375,10.7003027245207
266,1472.4375,1670.3125,11.8465855940131
267,1764.1875,2026,12.9226307996051
268,1443.375,1615.5625,10.6580525358815
269,1216.9375,1402.3125,13.2192360832553
270,1526.375,1742.875,12.4220038729111
271,1445,1672.4375,13.5991628984641
272,1664,1864.0625,10.7326068734283
273,1744.875,1999,12.7126063031516
274,1875.125,2119.375,11.5246240047184
275,1813.375,2077.3125,12.7057195294401
276,1862.1875,2124.0625,12.3289686626453
277,1405.6875,1588.5625,11.5119801707519
278,1935.5,2206.1875,12.2694693900677
279,1825.125,2027.3125,9.97317877732219
280,1510.6875,1750.8125,13.7150608645986
281,1659.5625,1920.75,13.5982038266302
282,1751.375,1988.0625,11.9054355685498
283,986.875,1137.1875,13.2179170101676
284,1856.4375,2096.9375,11.4691067330333
285,1715.9375,1950.1875,12.0116655449797
286,2002.3125,2269.9375,11.7899721908643
287,1752.9375,1980.1875,11.476185967238
288,1428.75,1577.125,9.40794166600618
289,1947.75,2208.625,11.8116475182523
290,1856.6875,2103.5,11.7334204896601
291,1789.75,2040.75,12.2993997304912
292,2039,2227.5,8.46240179573513
293,1697.75,1917.875,11.4775467639966
294,1659.1875,1878.8125,11.6895645520774
295,1721.625,1955,11.9373401534527
296,1352,1540.125,12.214917620323
297,1639.625,1857.75,11.7413537881846
298,979.75,1113.625,12.0215512403188
299,1659.4375,1821,8.87218561230093
300,2027.8125,2261.25,10.3233830845771
301,1618.1875,1779.4375,9.06185241122546
302,1718.625,1959.3125,12.2842833902198
303,1641.3125,1853.25,11.4359908269257
304,1970.6875,2215.75,11.0600248222949
305,1747.5,1960.5,10.8645753634277
306,1955.0625,2185.625,10.5490420360309
307,1669.875,1861.0625,10.2730295194277
308,1277.9375,1437.4375,11.0961346145485
309,1673.75,1906.4375,12.2053568501459
310,1745.5,1960.1875,10.9523961355738
311,1806.75,2068.5625,12.656736260084
312,1862.375,2115.6875,11.9730584030014
313,1931,2180,11.4220183486239
314,1799.75,2015.875,10.721150865009
315,1718.125,1949.1875,11.8542982653029
316,1960.875,2195.6875,10.6942586319775
317,1671.9375,1917,12.7836463223787
318,2031.25,2260.375,10.136592379583
319,1848.875,2091.875,11.616372871228
320,2026.375,2311.125,12.3208394180323
321,1456,1667.75,12.6967471143757
322,1710.4375,1958.6875,12.6743035833945
323,1871.0625,2075.6875,9.85817951883412
324,1718,1933.125,11.1283543485289
325,2385.875,2637.9375,9.55528703769517
326,2154.5625,2426.125,11.1932608583647
327,1296.5625,1470.125,11.8059688801973
328,1402.3125,1578.75,11.1757719714964
329,2122.8125,2363.125,10.1692673895795
330,2297.6875,2548.3125,9.83493978858558
331,1845.75,2045.5,9.76533854803227
332,1718.0625,1981.6875,13.3030561074842
333,1962.875,2144.625,8.47467505974238
334,1778.375,1954.375,9.0054365206268
335,1762.5625,1991.125,11.4790633435872
336,1965.875,2206,10.8850861287398
337,2509.4375,2822.6875,11.0975798773332
338,2413.6875,2713.625,11.0530194850062
339,1952.5625,2148.1875,9.10651421256292
340,2010.375,2255.8125,10.8802260826199
341,1306.875,1460.75,10.5339722745165
342,1935.1875,2156.6875,10.2703799229142
343,1726.3125,1939.0625,10.9717969379533
344,1548.5625,1722.125,10.0783915221021
345,1896.8125,2099.375,9.64870497171777
346,1940.25,2149.9375,9.75319049972383
347,2234.6875,2503.1875,10.7263239369804
348,2234.3125,2485.75,10.1151563914312
349,2020.5625,2282.25,11.4662065943696
350,1666.25,1848.1875,9.84410402083122
351,1549.1875,1737.5,10.8381294964029
352,1823.8125,2039.5625,10.5782490117366
353,1742.4375,1944.3125,10.3828474075027
354,2107.875,2349.625,10.2888758844496
355,2036.4375,2264.4375,10.0687256769065
356,1492.5625,1680.5,11.183427551324
357,1628.625,1828.9375,10.9523972251649
358,1907.125,2153.5625,11.4432481063354
359,1730.75,1910.3125,9.39964011123834
360,1838.5,2055.1875,10.5434419000699
361,1404.375,1563.5625,10.1810768677299
362,1905.875,2064.3125,7.67507342032759
363,1793.5,1966.125,8.77996058236379
364,1802.875,2015.25,10.5383947401067
365,2234,2439.125,8.40977809665351
366,2285.4375,2496.625,8.45891954138087
367,2100.875,2338.0625,10.1446176053891
368,2079.9375,2328.625,10.679585592356
369,2433.625,2668.625,8.80603306946461
370,2118.75,2375.625,10.8129439621152
371,1911.4375,2148.6875,11.0416242473603
372,1694.0625,1913.125,11.4505063704672
373,1939,2130.8125,9.00184788666295
374,1396.25,1527.4375,8.58873112647817
375,2252.9375,2491.3125,9.56824966759489
376,2128.75,2320.3125,8.25589225589226
377,2208.0625,2450.3125,9.88649406963397
378,2930.6875,3190.4375,8.14151664152644
379,2387.5625,2660.6875,10.2652040121209
380,2243.6875,2492.0625,9.96664409500163
381,2479.375,2740.625,9.53249714937286
382,2253.9375,2486.3125,9.34617028229557
383,2477.25,2698.75,8.20750347383048
384,2407.5625,2644.375,8.95532970928858
385,2631.875,2884.75,8.76592425686801
386,2369.8125,2668.0625,11.1785237414791
387,1817.5,2050.3125,11.3549763755525
388,2409.625,2649.4375,9.05144960015098
389,2322.1875,2626.5625,11.5883402736466
390,1667.5,1833,9.02891434806328
391,1853.9375,2060.3125,10.0166843622023
392,2379.0625,2609.9375,8.84599727004957
393,2432.5625,2694.5,9.72119131564298
394,1906.625,2075.0625,8.11722538477757
395,1533.375,1697.5625,9.67195611354516
396,2922.25,3244.0625,9.92004623832001
397,2750.3125,3022.25,8.99784928447349
398,1956.1875,2173.0625,9.98015473554028
399,1823.75,2020.3125,9.7293116782676
400,2636.5,2883.4375,8.56399696542755
401,2588.1875,2853.5625,9.29977878529032
402,1931.5625,2143.4375,9.88482286047529
403,2929.875,3260.3125,10.1351480877983
404,1867.375,2074.3125,9.97619693271867
405,2720.8125,2972.3125,8.46142523708392
406,1757.8125,1933.25,9.07474460106039
407,2194,2441.3125,10.1303090038657
408,2717,2958.4375,8.1609802471744
409,2826.6875,3113.75,9.21918908069049
410,2280.3125,2520.75,9.53833184568085
411,1843.875,2052.8125,10.1781093012635
412,2367.625,2589.3125,8.56163556928721
413,2067.8125,2266.3125,8.7587214914095
414,2006.4375,2209.5,9.19042769857434
415,2686.5,2914.3125,7.81702374059062
416,2660.4375,2922.6875,8.97290592990185
417,2435.875,2721.875,10.5074626865672
418,2527.5625,2779,9.04776898164807
419,2612.25,2833.1875,7.79819549535638
420,2451.875,2723.8125,9.98370849682201
421,2661.4375,2916.5625,8.74745526625951
422,2716.0625,2937.625,7.54223224543637
423,3074.5,3387.6875,9.24487574488497
424,2229,2436.0625,8.49988454729712
425,2275.6875,2477.75,8.15508021390374
426,2484.3125,2705.9375,8.19032220810717
427,2488.3125,2725.6875,8.70881199697324
428,1929.125,2095.875,7.95610425240055
429,2080.5,2300.4375,9.5606813921265
430,3035.25,3268.6875,7.14162794699707
431,2769.8125,3041.5,8.93268124280782
432,2667.9375,2926.625,8.83910647930637
433,2226.875,2455.0625,9.29456989384181
434,2724.375,3001.3125,9.22721309427126
435,2289,2502.75,8.54060533413245
436,2651.8125,2928.25,9.44036540595919
437,2424.875,2647.625,8.41320050989094
438,3297.0625,3578.9375,7.87594083439568
439,2718.4375,2973.5625,8.57977594215692
440,3156.625,3448.1875,8.45552917293506
441,2781.4375,3044.75,8.64808276541588
442,2324.4375,2552.8125,8.94601542416453
443,1848.8125,2069.3125,10.655712948141
444,2841.875,3066.3125,7.31945944844174
445,3003.5625,3330,9.80292792792793
446,2216.8125,2402.6875,7.73612881408839
447,2476.5,2726.9375,9.18383717998671
448,3283.3125,3606.5,8.96125051989463
449,2406.9375,2605.3125,7.61424973011875
450,2232.9375,2471.3125,9.64568422649908
451,3090.4375,3414.1875,9.48249034360298
452,2691.0625,2925.5,8.01358742095368
453,2931.5,3201.1875,8.42460805560437
454,3471.9375,3777.5625,8.09053457090386
455,2472,2724.375,9.26359256710255
456,3443.9375,3703.125,6.99915611814346
457,3082.6875,3308.6875,6.83050303179131
458,2969.3125,3206.5,7.39708404802744
459,2041.125,2278,10.3983757682177
460,2580.375,2806.75,8.06537810635076
461,2797.0625,3076.1875,9.0737316889819
462,2167.8125,2341.875,7.43261275687217
463,2559.875,2758.625,7.20467624269337
464,2241,2403.875,6.77551869377567
465,2476.375,2658.25,6.84190726982037
466,3274.9375,3592.125,8.83007968820684
467,3011.25,3279.9375,8.19184816783856
468,2945.0625,3203.5,8.06734821289215
469,3364.25,3660.3125,8.08844873217792
470,2804.5,3044.4375,7.8811767362608
471,3700.0625,4046.9375,8.57129619619774
472,2126.4375,2309.3125,7.91902351890444
473,2979.875,3256.8125,8.50332955919323
474,2728.1875,2970.9375,8.17082149994741
475,3565.75,3881.3125,8.13030385984123
476,2359.8125,2583.0625,8.64284158823103
477,2510.625,2730.375,8.04834500755391
478,2851.5625,3085.0625,7.56872834829116
479,2776.125,3012.3125,7.84073697533041
480,3375.125,3670.1875,8.03943940193791
481,2330.6875,2568.0625,9.24334980165008
482,2056.9375,2252.8125,8.69468719655985
483,2423.1875,2622.9375,7.61550742249863
484,2534.5,2724.375,6.96948841477403
485,2678.3125,2908.0625,7.90044918223044
486,3118.625,3365,7.32169390787519
487,2286.125,2475.75,7.6592951630819
488,3629.8125,3909.625,7.15701633788407
489,3143.6875,3422.6875,8.15148914413016
490,3798,4150.5625,8.49433058772154
491,2665.5625,2899.9375,8.08207073428307
492,3924.8125,4198.125,6.51034688104809
493,3544.8125,3808.375,6.92060261922736
494,2988.6875,3264.6875,8.45410165597779
495,3101.75,3374.125,8.07246323120809
496,3218,3448.75,6.69083001087351
497,3984.125,4324.3125,7.86685744843834
498,3301.4375,3603.625,8.38565333518332
499,2218,2420.5625,8.36840610395311
500,3821.6875,4110.125,7.01773060430036
501,2916,3177.625,8.23335037960741
502,3189.625,3405.9375,6.35104137994311
503,2603.0625,2818.375,7.63959728566993
504,3098.75,3367.5,7.98069784706756
505,2624.625,2820.8125,6.95499966764895
506,3366.8125,3645.6875,7.64944883509626
507,4447.8125,4772.3125,6.79963854001598
508,3009.4375,3247.625,7.3342057657519
509,2737.625,2961.9375,7.57316790107826
510,3268.8125,3519.3125,7.1178674812197
511,2797.6875,3035.875,7.84576110676494
